P: I: D: Error: command:
0,0,0,76.02166748046875,0.7602166748046875
0,0,0,84.48489379882812,0.8448489379882813
0,0,0,-129.7546412150065,-1.297546412150065
0,0,0,-76.76155281066895,-0.7676155281066894
0,0,0,-52.659034729003906,-0.5265903472900391
0,0,0,-69.54806060791016,-0.6954806060791016
0,0,0,-108.7273452758789,-1.087273452758789
0,0,0,-18.1961669921875,-0.181961669921875
0,0,0,-56.64005126953125,-0.5664005126953126
0,0,0,-79.9570556640625,-0.7995705566406249
0,0,0,-89.56943359375,-0.8956943359375
0,0,0,-70.55003662109375,-0.7055003662109376
0,0,0,-51.67294921875,-0.5167294921875
0,0,0,-37.20111083984375,-0.3720111083984375
0,0,0,-33.29803466796875,-0.3329803466796875
0,0,0,-41.38062744140625,-0.4138062744140625
0,0,0,-73.058203125,-0.7305820312500001
0,0,0,-110.55174560546875,-1.1055174560546877
0,0,0,-150.84288330078124,-1.5084288330078124
0,0,0,-198.2881103515625,-1.982881103515625
0,0,0,-239.95538330078125,-2.3995538330078126
0,0,0,-266.3219360351562,-2.663219360351562
0,0,0,-278.9988220214844,-2.789988220214844
0,0,0,-280.80836181640626,-2.8080836181640625
0,0,0,-270.8457763671875,-2.708457763671875
0,0,0,-253.37109375,-2.5337109375
0,0,0,-233.9712646484375,-2.3397126464843754
0,0,0,-221.40872802734376,-2.2140872802734375
0,0,0,-211.74655151367188,-2.1174655151367188
0,0,0,-201.7183837890625,-2.017183837890625
0,0,0,-192.52744140625,-1.9252744140625
0,0,0,-185.01282958984376,-1.8501282958984377
0,0,0,-166.2702209472656,-1.6627022094726562
0,0,0,-138.61469116210938,-1.3861469116210938
0,0,0,-101.50372314453125,-1.0150372314453124
0,0,0,-58.71220703125,-0.5871220703125001
0,0,0,-4.58739013671875,-0.045873901367187504
0,0,0,46.91795654296875,0.46917956542968753
0,0,0,90.981591796875,0.9098159179687499
0,0,0,122.66971435546876,1.2266971435546876
0,0,0,141.98558349609374,1.4198558349609374
0,0,0,148.5227783203125,1.485227783203125
0,0,0,151.67972412109376,1.5167972412109376
0,0,0,158.9392333984375,1.589392333984375
0,0,0,176.421728515625,1.76421728515625
0,0,0,207.48914794921876,2.0748914794921878
0,0,0,246.51549072265624,2.4651549072265624
0,0,0,288.8982299804687,2.8889822998046872
0,0,0,336.31871337890624,3.3631871337890624
0,0,0,382.6493896484375,3.826493896484375
0,0,0,423.25755615234374,4.232575561523437
0,0,0,456.40904541015624,4.564090454101563
0,0,0,476.5416015625,4.765416015625
0,0,0,475.4287841796875,4.7542878417968755
0,0,0,466.99619140625,4.6699619140625
0,0,0,449.6793212890625,4.496793212890625
0,0,0,398.23804931640626,3.9823804931640625
0,0,0,279.68568115234376,2.796856811523438
0,0,0,111.04234619140625,1.1104234619140625
