P: I: D: Error: command:
0,0,0,-214.91806030273438,-4.298361206054688
0,0,0,-239.4674072265625,-4.7893481445312505
0,0,0,-214.79498291015625,-4.295899658203125
0,0,0,-205.5828857421875,-4.11165771484375
0,0,0,-176.116455078125,-3.5223291015625002
0,0,0,-165.06246948242188,-3.3012493896484374
0,0,0,-71.029296875,-1.4205859375
0,0,0,-10.9696044921875,-0.21939208984375
0,0,0,114.4334716796875,2.28866943359375
0,0,0,128.61328125,2.572265625
0,0,0,78.33056640625,1.566611328125
0,0,0,126.691162109375,2.5338232421875
0,0,0,155.5531005859375,3.11106201171875
0,0,0,196.6500244140625,3.93300048828125
0,0,0,133.7451171875,2.67490234375
0,0,0,83.30316162109375,1.666063232421875
0,0,0,-63.36761474609375,-1.267352294921875
0,0,0,-114.356201171875,-2.2871240234375
0,0,0,-173.4937744140625,-3.46987548828125
0,0,0,-172.51828002929688,-3.4503656005859376
0,0,0,-276.4860534667969,-5.529721069335937
0,0,0,-260.3714599609375,-5.20742919921875
0,0,0,-216.25698852539062,-4.325139770507812
0,0,0,-261.20367431640625,-5.224073486328125
0,0,0,-99.1126708984375,-1.98225341796875
0,0,0,-62.3795166015625,-1.24759033203125
0,0,0,-275.91156005859375,-5.518231201171875
0,0,0,-273.48419189453125,-5.469683837890625
0,0,0,-161.97500610351562,-3.2395001220703126
0,0,0,-45.22711181640625,-0.904542236328125
0,0,0,60.859375,1.2171875
0,0,0,110.92132568359375,2.2184265136718753
0,0,0,109.47528076171875,2.189505615234375
0,0,0,122.40386962890625,2.448077392578125
0,0,0,133.14923095703125,2.6629846191406252
0,0,0,128.7249755859375,2.57449951171875
0,0,0,134.78125,2.695625
0,0,0,101.768798828125,2.0353759765625
0,0,0,135.137451171875,2.7027490234375002
0,0,0,160.6688232421875,3.21337646484375
0,0,0,185.9625244140625,3.7192504882812503
0,0,0,173.375,3.4675000000000002
0,0,0,135.96875,2.719375
0,0,0,106.11822509765625,2.122364501953125
0,0,0,168.1500244140625,3.36300048828125
0,0,0,157.9375,3.15875
0,0,0,148.5562744140625,2.97112548828125
0,0,0,184.4188232421875,3.68837646484375
0,0,0,155.4437255859375,3.10887451171875
0,0,0,180.216796875,3.6043359375
0,0,0,181.331298828125,3.6266259765625
0,0,0,169.22698974609375,3.384539794921875
0,0,0,133.73736572265625,2.674747314453125
0,0,0,147.1361083984375,2.94272216796875
0,0,0,174.8204345703125,3.49640869140625
0,0,0,148.93609619140625,2.978721923828125
0,0,0,135.23046875,2.704609375
0,0,0,128.9625244140625,2.57925048828125
0,0,0,132.643798828125,2.6528759765625
0,0,0,134.1402587890625,2.68280517578125
0,0,0,122.9752197265625,2.4595043945312502
0,0,0,160.725830078125,3.2145166015625
0,0,0,141.181640625,2.8236328125
0,0,0,120.07061767578125,2.401412353515625
0,0,0,117.71697998046875,2.354339599609375
0,0,0,118.1455078125,2.36291015625
0,0,0,123.666259765625,2.4733251953125
0,0,0,128.64544677734375,2.572908935546875
0,0,0,102.009033203125,2.0401806640625
0,0,0,107.1231689453125,2.14246337890625
0,0,0,127.61322021484375,2.552264404296875
0,0,0,120.6053466796875,2.41210693359375
0,0,0,115.86224365234375,2.317244873046875
0,0,0,171.88323974609375,3.4376647949218753
0,0,0,170.12744140625,3.402548828125
0,0,0,103.944091796875,2.0788818359375
0,0,0,117.98138427734375,2.359627685546875
0,0,0,96.10784912109375,1.922156982421875
0,0,0,114.348388671875,2.2869677734375
0,0,0,121.90966796875,2.438193359375
0,0,0,140.30255126953125,2.8060510253906252
0,0,0,156.4163818359375,3.1283276367187502
0,0,0,148.3115234375,2.96623046875
0,0,0,182.797119140625,3.6559423828125
0,0,0,125.4429931640625,2.50885986328125
0,0,0,116.49859619140625,2.329971923828125
0,0,0,140.93212890625,2.818642578125
0,0,0,157.09918212890625,3.141983642578125
0,0,0,152.2630615234375,3.04526123046875
0,0,0,183.1162109375,3.6623242187500002
0,0,0,184.3934326171875,3.68786865234375
0,0,0,179.506103515625,3.5901220703125
0,0,0,197.1107177734375,3.94221435546875
0,0,0,190.178466796875,3.8035693359375
0,0,0,188.372802734375,3.7674560546875
0,0,0,167.073486328125,3.3414697265625
0,0,0,200.6572265625,4.01314453125
0,0,0,168.2279052734375,3.36455810546875
0,0,0,148.74560546875,2.974912109375
0,0,0,166.494140625,3.3298828125
0,0,0,139.3453369140625,2.78690673828125
0,0,0,96.00927734375,1.920185546875
0,0,0,49.6214599609375,0.9924291992187501
0,0,0,-30.228759765625,-0.6045751953125
0,0,0,-83.213134765625,-1.6642626953125
0,0,0,-151.21478271484375,-3.024295654296875
0,0,0,-192.49374389648438,-3.8498748779296874
0,0,0,-248.7674560546875,-4.97534912109375
0,0,0,-260.54376220703125,-5.210875244140625
0,0,0,-267.67547607421875,-5.3535095214843755
0,0,0,-269.1654357910156,-5.383308715820313
0,0,0,-268.3505859375,-5.36701171875
0,0,0,-271.95556640625,-5.4391113281250005
0,0,0,-268.90228271484375,-5.3780456542968755
0,0,0,-265.74493408203125,-5.314898681640625
0,0,0,-270.72412109375,-5.414482421875
0,0,0,-261.61627197265625,-5.232325439453125
0,0,0,-263.3265075683594,-5.266530151367188
0,0,0,-268.5953674316406,-5.371907348632813
0,0,0,-269.8245849609375,-5.39649169921875
0,0,0,-274.7255859375,-5.49451171875
0,0,0,-225.38748168945312,-4.507749633789063
0,0,0,-251.3045654296875,-5.02609130859375
0,0,0,-19.476318359375,-0.3895263671875
0,0,0,108.7974853515625,2.17594970703125
0,0,0,227.023193359375,4.5404638671875
0,0,0,298.2578125,5.96515625
