Error: command:
-1.32574462890625,-0.02305642832880435
-16.788330078125,-0.2919709578804348
30.3265380859375,0.5274180536684783
42.89996337890625,0.7460863196331522
-31.016357421875,-0.5394149116847826
52.25,0.908695652173913
38.1781005859375,0.6639669667119565
3.802734375,0.06613451086956522
30.9046630859375,0.5374724014945652
-23.8687744140625,-0.4151091202445652
-67.063232421875,-1.1663170855978262
-40.40472412109375,-0.7026908542798913
-62.8878173828125,-1.093701171875
-44.59619140625,-0.7755859375
-76.39251708984375,-1.3285655146059783
-90.3505859375,-1.5713145380434783
-83.69378662109375,-1.4555441151494566
-97.349853515625,-1.6930409307065217
-232.27499389648438,-4.039565111243206
-252.44393920898438,-4.3903293775475545
-246.87173461914062,-4.293421471637228
-268.80548095703125,-4.6748779296875
-160.70028686523438,-2.79478759765625
-254.10989379882812,-4.419302500849184
-251.22360229492188,-4.369106126868207
-256.17791748046875,-4.455268130095109
-257.3153381347656,-4.47504935886549
-266.0872802734375,-4.627604874320652
-259.911865234375,-4.520206351902174
-261.9512023925781,-4.555673085088316
-256.5799865722656,-4.462260636039402
-260.6586608886719,-4.533194102411684
-263.1000671386719,-4.57565334154212
-270.29034423828125,-4.70070163892663
-251.95465087890625,-4.381820015285326
-260.54376220703125,-4.531195864470109
-260.6011962890625,-4.532194718070652
-262.65362548828125,-4.56788913892663
-253.41665649414062,-4.407246199898098
-252.19833374023438,-4.386057978091032
-259.50836181640625,-4.513188901154892
-258.04638671875,-4.487763247282609
-257.802734375,-4.483525815217392
-256.82806396484375,-4.466575025475543
-263.50225830078125,-4.582647970448369
-267.5234069824219,-4.652580990998642
-264.13818359375,-4.593707540760869
-260.1416015625,-4.524201766304348
-266.3311767578125,-4.631846552309782
-259.50836181640625,-4.513188901154892
-262.67608642578125,-4.568279763926631
-259.75213623046875,-4.517428456182065
-258.77740478515625,-4.500476604959239
-260.48309326171875,-4.530140752377718
-259.02105712890625,-4.504714037024456
-258.2900695800781,-4.492001210088315
-265.97235107421875,-4.625606105638587
-268.3851013183594,-4.667566979449728
-264.5362854003906,-4.600631050441576
-264.2489929199219,-4.595634659476902
-261.11822509765625,-4.5411865234375
-262.0660400390625,-4.557670261548913
-263.3872985839844,-4.580648671025815
-259.5097351074219,-4.513212784476902
-269.7637634277344,-4.691543711786685
-269.4765319824219,-4.686548382302989
-270.56805419921875,-4.705531377377717
-258.70550537109375,-4.499226180366848
-260.8884582519531,-4.537190578294837
-262.9197692871094,-4.572517726732337
-267.0621337890625,-4.644558848505435
-270.2298583984375,-4.699649711277174
-270.2298583984375,-4.699649711277174
-262.7554626464844,-4.569660219938859
-262.29583740234375,-4.561666737432065
-266.0874938964844,-4.627608589504076
-270.9609069824219,-4.712363599694293
-266.57489013671875,-4.636085045855978
-257.0716857910156,-4.4708119268002715
-265.84381103515625,-4.623370626698369
-332.961181640625,-5.790629245923913
-365.19256591796875,-6.351175059442935
-403.5133361816406,-7.017623237941576
-424.67137145996094,-7.385589068868886
-415.9015197753906,-7.233069909137228
-391.9366455078125,-6.816289487092392
-304.6646423339844,-5.298515518851902
-204.84378051757812,-3.5625005307404893
-8.197509765625,-0.14256538722826087
-45.659423828125,-0.7940769361413044
50.8843994140625,0.8849460767663043
101.2259521484375,1.7604513417119565
111.14996337890625,1.9330428413722827
197.738037109375,3.4389223845108696
117.7406005859375,2.0476626188858695
169.21875,2.942934782608696
161.6285400390625,2.8109311311141303
176.8187255859375,3.075108271059783
185.25,3.2217391304347824
179.0750732421875,3.1143490998641306
187.7437744140625,3.2651091202445652
182.28125,3.170108695652174
190.0,3.3043478260869565
224.5562744140625,3.905326511548913
316.57305908203125,5.505618418817935
162.2840576171875,2.8223314368206522
194.2750244140625,3.3786960767663046
188.9312744140625,3.285761294157609
192.73126220703125,3.351848038383152
235.8375244140625,4.1015221637228265
178.6099853515625,3.1062606148097824
219.92498779296875,3.8247823963994567
254.3624267578125,4.423694378396739
248.1875,4.316304347826087
257.2119140625,4.473250679347826
261.25,4.543478260869565
263.625,4.584782608695652
261.6639404296875,4.55067722486413
252.4625244140625,4.390652598505435
208.5250244140625,3.626522163722826
161.6187744140625,2.810761294157609
120.5335693359375,2.096235988451087
-86.307861328125,-1.5010062839673912
-168.61956787109375,-2.9325142238451085
-186.89474487304688,-3.2503433890964675
-248.02066040039062,-4.313402789572011
-241.4400634765625,-4.1989576256793475
-233.43576049804688,-4.059752356487772
-236.60342407226562,-4.114842157778533
-230.55715942382812,-4.009689729110055
-239.978271484375,-4.17353515625
-185.67645263671875,-3.229155698029891
-114.0374755859375,-1.9832604449728262
-91.6807861328125,-1.5944484544836957
46.015869140625,0.8002759850543478
118.8499755859375,2.0669560971467393
226.21875,3.934239130434783
128.3687744140625,2.2325004245923914
114.0,1.982608695652174
146.5374755859375,2.548477836277174
131.456298828125,2.286196501358696
45.9310302734375,0.7988005264945652
15.122802734375,0.2630052649456522
27.3797607421875,0.47616975203804346
-29.34698486328125,-0.5103823454483696
-103.4378662109375,-1.7989194123641306
-253.88006591796875,-4.415305494225543
-265.39794921875,-4.615616508152174
-314.9735107421875,-5.4778001868206525
